vel,dir,encoded_angles
0.0,5,0
0.0,24,2
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
3.319999933242798,5,0
3.5299999713897705,5,0
0.0,5,0
0.0,33,3
0.0,67,4
-5.869999885559082,67,4
0.0,67,4
0.0,48,3
0.0,6,0
0.0,5,0
0.0,5,0
3.1500000953674316,26,2
0.0,5,0
4.150000095367432,5,0
6.599999904632568,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,26,2
0.0,27,2
0.0,25,2
0.0,25,2
-4.230000019073486,25,2
0.0,24,2
5.510000228881836,5,0
0.0,5,0
0.0,5,0
0.0,21,2
0.0,26,2
0.0,14,1
0.0,5,0
-5.170000076293945,5,0
0.0,5,0
3.0899999141693115,5,0
0.0,5,0
0.0,27,2
-5.489999771118164,27,2
0.0,27,2
0.0,54,4
0.0,25,2
0.0,53,4
0.0,54,4
0.0,54,4
0.0,48,3
0.0,17,1
0.0,5,0
4.179999828338623,5,0
4.679999828338623,7,0
0.0,5,0
3.0299999713897705,5,0
0.0,5,0
3.119999885559082,5,0
0.0,5,0
3.1500000953674316,5,0
3.1500000953674316,5,0
3.1500000953674316,5,0
0.0,5,0
0.0,5,0
3.1500000953674316,5,0
3.180000066757202,5,0
0.0,5,0
3.180000066757202,5,0
3.240000009536743,5,0
3.2699999809265137,5,0
0.0,5,0
0.0,25,2
3.2699999809265137,25,2
3.940000057220459,25,2
0.0,36,3
0.0,39,3
0.0,51,4
3.2699999809265137,55,4
0.0,69,4
0.0,69,4
5.210000038146973,69,4
0.0,25,2
0.0,25,2
3.319999933242798,53,4
0.0,53,4
0.0,53,4
0.0,33,3
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,56,4
3.319999933242798,69,4
5.920000076293945,69,4
0.0,69,4
0.0,69,4
0.0,69,4
0.0,69,4
3.440000057220459,69,4
4.949999809265137,69,4
0.0,69,4
3.1500000953674316,69,4
0.0,69,4
0.0,69,4
0.0,69,4
0.0,69,4
0.0,60,4
0.0,25,2
3.380000114440918,25,2
0.0,25,2
0.0,25,2
3.0899999141693115,25,2
0.0,22,2
0.0,17,1
0.0,16,1
0.0,10,1
0.0,15,1
0.0,15,1
4.769999980926514,15,1
0.0,12,1
0.0,5,0
6.599999904632568,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,26,2
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
4.179999828338623,5,0
0.0,5,0
0.0,5,0
0.0,5,0
6.599999904632568,5,0
0.0,5,0
3.319999933242798,5,0
0.0,5,0
5.800000190734863,5,0
0.0,5,0
0.0,5,0
4.829999923706055,5,0
0.0,5,0
0.0,5,0
4.239999771118164,5,0
6.159999847412109,5,0
0.0,5,0
0.0,5,0
0.0,5,0
5.769999980926514,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,9,0
0.0,25,2
0.0,25,2
0.0,25,2
4.710000038146973,25,2
6.449999809265137,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
3.180000066757202,25,2
0.0,12,1
0.0,6,0
0.0,6,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
5.860000133514404,5,0
0.0,5,0
0.0,5,0
-5.139999866485596,5,0
0.0,5,0
0.0,21,2
6.599999904632568,5,0
0.0,5,0
0.0,42,3
0.0,69,4
0.0,65,4
-3.2300000190734863,38,3
0.0,43,3
0.0,9,0
3.8299999237060547,5,0
6.159999847412109,5,0
0.0,5,0
0.0,5,0
0.0,5,0
5.599999904632568,5,0
0.0,5,0
0.0,5,0
3.440000057220459,5,0
0.0,25,2
-3.0299999713897705,41,3
0.0,33,3
0.0,5,0
0.0,5,0
0.0,5,0
5.420000076293945,5,0
3.3499999046325684,5,0
0.0,5,0
0.0,14,1
5.239999771118164,24,2
6.21999979019165,25,2
0.0,5,0
0.0,15,1
3.4100000858306885,19,1
0.0,20,2
0.0,20,2
0.0,24,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
6.599999904632568,25,2
0.0,25,2
3.9700000286102295,25,2
0.0,25,2
0.0,25,2
4.5,25,2
0.0,25,2
4.0,25,2
3.299999952316284,25,2
0.0,25,2
0.0,25,2
3.440000057220459,25,2
3.8299999237060547,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,40,3
0.0,40,3
0.0,37,3
0.0,37,3
0.0,39,3
0.0,33,3
0.0,25,2
3.440000057220459,25,2
3.9100000858306885,25,2
4.949999809265137,25,2
3.5899999141693115,25,2
5.889999866485596,25,2
6.599999904632568,25,2
6.599999904632568,25,2
6.329999923706055,25,2
0.0,25,2
4.03000020980835,25,2
0.0,25,2
0.0,25,2
3.4100000858306885,25,2
0.0,25,2
3.299999952316284,25,2
3.059999942779541,25,2
0.0,25,2
3.3499999046325684,25,2
5.010000228881836,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,16,1
0.0,11,1
3.940000057220459,6,0
0.0,5,0
4.53000020980835,5,0
0.0,5,0
0.0,5,0
0.0,5,0
3.9700000286102295,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,26,2
0.0,68,4
0.0,69,4
0.0,69,4
4.03000020980835,5,0
3.299999952316284,5,0
0.0,5,0
3.559999942779541,5,0
0.0,5,0
4.090000152587891,5,0
0.0,5,0
0.0,5,0
3.380000114440918,5,0
3.0,5,0
3.0,5,0
0.0,5,0
3.119999885559082,5,0
3.1500000953674316,5,0
0.0,5,0
3.2699999809265137,5,0
3.0299999713897705,5,0
3.0299999713897705,5,0
0.0,5,0
0.0,5,0
3.299999952316284,5,0
3.299999952316284,5,0
3.5899999141693115,5,0
3.059999942779541,5,0
3.059999942779541,5,0
0.0,5,0
0.0,5,0
0.0,25,2
0.0,27,2
-4.460000038146973,52,4
0.0,25,2
0.0,5,0
0.0,5,0
0.0,5,0
3.7699999809265137,5,0
3.059999942779541,5,0
0.0,25,2
0.0,68,4
0.0,65,4
-4.989999771118164,62,4
0.0,5,0
6.599999904632568,5,0
0.0,5,0
0.0,7,0
0.0,43,3
-4.730000019073486,69,4
0.0,14,1
6.420000076293945,5,0
0.0,5,0
0.0,5,0
5.070000171661377,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
5.179999828338623,5,0
0.0,10,1
0.0,25,2
3.4100000858306885,25,2
0.0,9,0
4.710000038146973,5,0
0.0,5,0
5.329999923706055,5,0
0.0,25,2
0.0,32,3
3.5899999141693115,43,3
0.0,64,4
0.0,64,4
3.940000057220459,64,4
0.0,64,4
0.0,64,4
3.0,64,4
0.0,64,4
0.0,64,4
3.319999933242798,64,4
3.380000114440918,64,4
0.0,64,4
0.0,64,4
3.7100000381469727,25,2
0.0,39,3
0.0,69,4
0.0,69,4
0.0,69,4
0.0,69,4
0.0,69,4
0.0,69,4
5.179999828338623,69,4
6.599999904632568,69,4
0.0,69,4
0.0,22,2
4.679999828338623,25,2
0.0,15,1
4.210000038146973,14,1
5.800000190734863,14,1
0.0,25,2
0.0,5,0
0.0,5,0
4.449999809265137,5,0
0.0,5,0
3.440000057220459,5,0
3.2100000381469727,5,0
3.180000066757202,5,0
3.1500000953674316,5,0
3.2100000381469727,5,0
3.0899999141693115,5,0
0.0,16,1
0.0,69,4
0.0,65,4
3.240000009536743,5,0
4.059999942779541,5,0
0.0,5,0
0.0,5,0
0.0,5,0
3.1500000953674316,5,0
0.0,5,0
4.449999809265137,5,0
4.449999809265137,5,0
0.0,5,0
0.0,25,2
-5.139999866485596,41,3
0.0,23,2
6.599999904632568,5,0
0.0,5,0
0.0,5,0
4.889999866485596,5,0
4.329999923706055,5,0
4.800000190734863,8,0
0.0,25,2
0.0,52,4
3.380000114440918,59,4
0.0,48,3
0.0,9,0
5.070000171661377,5,0
0.0,5,0
4.980000019073486,5,0
0.0,5,0
-3.180000066757202,5,0
0.0,69,4
0.0,69,4
0.0,23,2
6.599999904632568,5,0
0.0,24,2
0.0,65,4
3.119999885559082,11,1
6.25,5,0
0.0,5,0
0.0,5,0
6.599999904632568,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
3.740000009536743,5,0
3.9100000858306885,5,0
0.0,7,0
3.4100000858306885,28,2
5.360000133514404,31,3
3.0,25,2
3.380000114440918,25,2
0.0,25,2
0.0,36,3
4.559999942779541,42,3
4.420000076293945,44,3
4.03000020980835,48,3
3.2699999809265137,25,2
0.0,22,2
0.0,25,2
0.0,25,2
0.0,18,1
0.0,25,2
5.099999904632568,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,10,1
-4.489999771118164,25,2
0.0,57,4
6.599999904632568,6,0
0.0,6,0
0.0,5,0
0.0,45,3
0.0,43,3
4.420000076293945,5,0
4.150000095367432,5,0
0.0,5,0
0.0,5,0
5.239999771118164,5,0
4.679999828338623,5,0
3.5299999713897705,5,0
0.0,5,0
0.0,25,2
0.0,39,3
0.0,31,3
3.7699999809265137,5,0
3.2100000381469727,5,0
-5.309999942779541,52,4
0.0,19,1
3.4700000286102295,5,0
3.5899999141693115,5,0
-6.599999904632568,49,3
4.059999942779541,5,0
6.039999961853027,5,0
4.119999885559082,5,0
0.0,5,0
0.0,5,0
0.0,9,0
0.0,5,0
4.559999942779541,5,0
0.0,5,0
-4.380000114440918,8,0
-3.700000047683716,36,3
0.0,29,2
3.319999933242798,5,0
3.3499999046325684,5,0
0.0,25,2
-4.639999866485596,46,3
5.690000057220459,5,0
5.449999809265137,5,0
0.0,25,2
0.0,5,0
3.1500000953674316,5,0
3.240000009536743,5,0
3.1500000953674316,5,0
0.0,61,4
0.0,61,4
4.03000020980835,61,4
0.0,61,4
0.0,61,4
3.559999942779541,61,4
4.650000095367432,61,4
4.650000095367432,61,4
4.619999885559082,61,4
0.0,61,4
0.0,61,4
6.599999904632568,61,4
4.53000020980835,61,4
0.0,48,3
3.1500000953674316,11,1
0.0,10,1
0.0,5,0
3.240000009536743,5,0
0.0,5,0
0.0,13,1
-5.139999866485596,51,4
6.599999904632568,5,0
6.599999904632568,5,0
0.0,27,2
0.0,25,2
3.5899999141693115,5,0
0.0,5,0
-5.929999828338623,40,3
4.739999771118164,6,0
5.099999904632568,5,0
-3.0299999713897705,27,2
0.0,8,0
4.980000019073486,5,0
-6.599999904632568,69,4
0.0,11,1
4.03000020980835,5,0
5.860000133514404,5,0
0.0,25,2
0.0,25,2
0.0,25,2
6.599999904632568,19,1
0.0,19,1
-4.869999885559082,26,2
0.0,46,3
0.0,44,3
6.599999904632568,5,0
5.949999809265137,5,0
0.0,25,2
6.389999866485596,5,0
0.0,13,1
0.0,8,0
4.269999980926514,8,0
0.0,24,2
0.0,23,2
0.0,13,1
0.0,25,2
0.0,25,2
6.599999904632568,25,2
6.599999904632568,25,2
0.0,25,2
0.0,25,2
0.0,25,2
4.119999885559082,25,2
5.150000095367432,37,3
3.3499999046325684,69,4
0.0,25,2
6.159999847412109,25,2
0.0,25,2
6.25,9,0
0.0,25,2
0.0,5,0
0.0,5,0
6.039999961853027,5,0
0.0,27,2
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
-5.110000133514404,5,0
0.0,5,0
0.0,16,1
-3.200000047683716,69,4
0.0,69,4
-5.019999980926514,69,4
0.0,9,0
0.0,5,0
0.0,5,0
3.119999885559082,5,0
3.180000066757202,27,2
5.420000076293945,5,0
5.570000171661377,5,0
5.860000133514404,5,0
6.599999904632568,5,0
3.940000057220459,5,0
5.570000171661377,5,0
6.599999904632568,5,0
0.0,26,2
0.0,26,2
3.5,26,2
3.180000066757202,55,4
0.0,69,4
4.119999885559082,60,4
5.690000057220459,34,3
4.800000190734863,31,3
3.4100000858306885,69,4
0.0,69,4
0.0,69,4
5.039999961853027,25,2
0.0,65,4
4.420000076293945,69,4
3.9700000286102295,69,4
5.829999923706055,34,3
4.679999828338623,7,0
0.0,5,0
0.0,5,0
4.300000190734863,5,0
3.0899999141693115,5,0
-5.139999866485596,5,0
3.180000066757202,25,2
3.799999952316284,5,0
3.799999952316284,5,0
-4.699999809265137,5,0
-5.960000038146973,26,2
0.0,26,2
5.420000076293945,5,0
5.150000095367432,5,0
3.119999885559082,5,0
0.0,5,0
0.0,5,0
5.630000114440918,27,2
5.010000228881836,5,0
3.7699999809265137,5,0
0.0,5,0
0.0,5,0
0.0,25,2
6.329999923706055,23,2
5.389999866485596,5,0
0.0,18,1
0.0,25,2
0.0,5,0
5.389999866485596,5,0
0.0,5,0
0.0,9,0
5.119999885559082,5,0
0.0,25,2
0.0,25,2
-3.5899999141693115,31,3
0.0,25,2
6.599999904632568,10,1
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
6.599999904632568,25,2
0.0,25,2
4.5,25,2
4.090000152587891,25,2
-6.599999904632568,25,2
-6.599999904632568,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
4.559999942779541,25,2
3.119999885559082,25,2
3.5899999141693115,25,2
0.0,20,2
0.0,13,1
0.0,25,2
3.0899999141693115,25,2
3.940000057220459,25,2
4.710000038146973,25,2
3.5,25,2
3.859999895095825,25,2
0.0,9,0
6.099999904632568,5,0
3.4100000858306885,5,0
3.4700000286102295,5,0
3.5899999141693115,5,0
3.059999942779541,5,0
-6.28000020980835,27,2
3.0299999713897705,7,0
3.0899999141693115,5,0
0.0,5,0
3.2699999809265137,27,2
0.0,27,2
0.0,5,0
3.5299999713897705,5,0
0.0,26,2
0.0,5,0
0.0,5,0
-6.039999961853027,26,2
0.0,6,0
3.059999942779541,5,0
3.059999942779541,26,2
3.559999942779541,11,1
-5.079999923706055,27,2
0.0,27,2
3.319999933242798,5,0
0.0,5,0
0.0,5,0
4.5,25,2
0.0,7,0
0.0,5,0
6.360000133514404,5,0
0.0,5,0
0.0,28,2
-3.4100000858306885,69,4
-3.4100000858306885,65,4
0.0,25,2
3.0899999141693115,5,0
0.0,5,0
0.0,20,2
0.0,5,0
0.0,5,0
6.599999904632568,5,0
5.150000095367432,5,0
5.150000095367432,5,0
6.329999923706055,5,0
5.980000019073486,25,2
3.4700000286102295,46,3
4.420000076293945,66,4
0.0,69,4
6.599999904632568,69,4
5.769999980926514,26,2
0.0,11,1
4.239999771118164,5,0
3.119999885559082,5,0
0.0,5,0
5.420000076293945,5,0
4.090000152587891,14,1
3.380000114440918,5,0
0.0,5,0
-5.110000133514404,55,4
3.799999952316284,15,1
3.8299999237060547,5,0
0.0,5,0
0.0,5,0
6.599999904632568,7,0
5.920000076293945,5,0
4.480000019073486,5,0
0.0,5,0
3.299999952316284,5,0
6.599999904632568,5,0
0.0,26,2
0.0,26,2
4.949999809265137,26,2
0.0,5,0
6.599999904632568,5,0
0.0,25,2
4.329999923706055,25,2
6.599999904632568,5,0
4.920000076293945,43,3
0.0,69,4
5.010000228881836,25,2
5.269999980926514,13,1
5.389999866485596,25,2
6.099999904632568,25,2
5.570000171661377,25,2
-6.599999904632568,25,2
0.0,25,2
3.5,16,1
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,25,2
0.0,18,1
0.0,25,2
0.0,25,2
0.0,25,2
0.0,5,0
0.0,5,0
0.0,5,0
0.0,25,2
0.0,5,0
0.0,25,2
0.0,25,2
0.0,25,2
0.0,5,0
0.0,25,2
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,25,2
0.0,25,2
0.0,5,0
0.0,25,2
0.0,5,0
0.0,25,2
0.0,5,0
0.0,5,0
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,17,1
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,20,2
0.0,62,4
0.0,25,2
0.0,25,2
0.0,42,3
0.0,25,2
0.0,5,0
0.0,5,0
0.0,30,3
0.0,25,2
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,5,0
0.0,25,2
0.0,25,2
0.0,5,0
0.0,5,0
0.0,21,2
0.0,25,2
0.0,25,2
0.0,27,2
0.0,27,2
0.0,5,0
0.0,25,2
0.0,18,1
0.0,5,0
0.0,5,0
0.0,6,0
0.0,18,1
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,27,2
0.0,27,2
0.0,27,2
0.0,27,2
0.0,27,2
0.0,27,2
0.0,27,2
0.0,27,2
0.0,17,1
0.0,23,2
0.0,25,2
0.0,25,2
0.0,36,3
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,25,2
0.0,59,4
0.0,68,4
0.0,25,2
0.0,40,3
0.0,68,4
0.0,68,4
0.0,25,2
0.0,25,2
0.0,25,2
0.0,69,4
0.0,25,2
0.0,30,3
0.0,68,4
0.0,20,2
0.0,5,0
0.0,5,0
0.0,25,2
0.0,19,1
0.0,12,1
0.0,5,0
0.0,26,2
0.0,69,4
0.0,69,4
0.0,30,3
0.0,30,3
0.0,25,2
0.0,19,1
0.0,69,4
0.0,20,2
0.0,25,2
0.0,25,2
3.2699999809265137,25,2
6.599999904632568,25,2
6.599999904632568,25,2
6.599999904632568,25,2
0.0,25,2
-4.0,25,2
-6.599999904632568,25,2
-5.170000076293945,25,2
0.0,25,2
0.0,25,2
-5.900000095367432,25,2
-6.599999904632568,25,2
3.0,25,2
0.0,25,2
3.1500000953674316,25,2
-4.460000038146973,25,2
-4.380000114440918,27,2
0.0,5,0
3.180000066757202,5,0
0.0,5,0
-3.319999933242798,5,0
3.940000057220459,5,0
5.920000076293945,5,0
5.239999771118164,19,1
3.380000114440918,69,4
0.0,64,4
0.0,64,4
3.5899999141693115,28,2
4.980000019073486,24,2
4.269999980926514,25,2
-3.0299999713897705,25,2
-3.0299999713897705,25,2
-3.0299999713897705,25,2
-3.0299999713897705,25,2
-3.0299999713897705,25,2
-3.0299999713897705,25,2
-3.0299999713897705,25,2
-3.0299999713897705,25,2
